TF-CL-Binding_IRI	TF-CL-Binding_Label	TF_IRI	TF_Label	CL_IRI	CL_Label
http://purl.obolibrary.org/obo/EGO_0000014556	Max binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000016598	Max binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000011996	Max binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000011231	Max binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000010571	Max binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000011153	Max binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000012620	Max binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000010597	Max binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000012022	Max binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000010256	Max binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013069	Max binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000013400	Max binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000014142	Max binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000011769	Max binding in Raji cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000012020	Max binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000015740	Max binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000012143	Max binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000013793	Max binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000013101	Max binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000014291	Max binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000014498	Max binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000015961	Max binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000014568	Max binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000013488	Max binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000015983	Max binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000014175	Max binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000012204	Max binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000011176	Max binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000015887	Max binding in K562 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000015236	Max binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000013807	Max binding in A549 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000011296	Max binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000011755	Max binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000010211	Max	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000016592	IRF3 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000016002	IRF3 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000016538	IRF3 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000016173	IRF3 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000012356	IRF3 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000010598	IRF3 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000014296	IRF3 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000011970	IRF3 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000010682	IRF3 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000013751	IRF3 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000011863	IRF3 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000010889	IRF3 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000016227	IRF3 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000012330	IRF3 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000011185	IRF3 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000011433	IRF3 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000015220	IRF3 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000012956	IRF3 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000014694	IRF3 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000015434	IRF3 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000014929	IRF3 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000010286	IRF3 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000012733	IRF3 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000013050	IRF3 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000010989	IRF3 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000014341	IRF3 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000013313	IRF3 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000016840	IRF3 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000012270	IRF3 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000015780	IRF3 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000016685	IRF3 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000010981	IRF3 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000010587	IRF3 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000016822	IRF3 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000012036	IRF3 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000012474	IRF3 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000011340	IRF3 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000014664	IRF3 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000011898	IRF3 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000012257	IRF3 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000002045	IRF3	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000012317	IRF1 binding in K562 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0050126	K562
http://purl.obolibrary.org/obo/EGO_0000012264	IRF1 binding in H1-neurons cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037299	H1-neurons
http://purl.obolibrary.org/obo/EGO_0000014816	IRF1 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000011005	IRF1 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
http://purl.obolibrary.org/obo/EGO_0000011939	IRF1 binding in HeLa-S3 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0003699	HeLa-S3
http://purl.obolibrary.org/obo/EGO_0000015993	IRF1 binding in GM12878 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0022851	GM12878
http://purl.obolibrary.org/obo/EGO_0000014658	IRF1 binding in GM19099 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0025875	GM19099
http://purl.obolibrary.org/obo/EGO_0000014183	IRF1 binding in SK-N-MC cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009058	SK-N-MC
http://purl.obolibrary.org/obo/EGO_0000013104	IRF1 binding in NT2-D1 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0008207	NT2-D1
http://purl.obolibrary.org/obo/EGO_0000014937	IRF1 binding in GM12892 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0022856	GM12892
http://purl.obolibrary.org/obo/EGO_0000010626	IRF1 binding in ECC-1 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037231	ECC-1
http://purl.obolibrary.org/obo/EGO_0000010217	IRF1 binding in IMR90 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0006951	IMR90
http://purl.obolibrary.org/obo/EGO_0000013682	IRF1 binding in HepG2 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0003704	HepG2
http://purl.obolibrary.org/obo/EGO_0000014451	IRF1 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000010714	IRF1 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000011727	IRF1 binding in GM19193 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0027332	GM19193
http://purl.obolibrary.org/obo/EGO_0000016389	IRF1 binding in T-47D cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009251	T-47D
http://purl.obolibrary.org/obo/EGO_0000011867	IRF1 binding in GM18505 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0024913	GM18505
http://purl.obolibrary.org/obo/EGO_0000014771	IRF1 binding in GM18526 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0024847	GM18526
http://purl.obolibrary.org/obo/EGO_0000012932	IRF1 binding in PBDE cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037277	PBDE
http://purl.obolibrary.org/obo/EGO_0000010472	IRF1 binding in GM12891 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0022859	GM12891
http://purl.obolibrary.org/obo/EGO_0000015098	IRF1 binding in HEK293-T-REx cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037238	HEK293-T-REx
http://purl.obolibrary.org/obo/EGO_0000014576	IRF1 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000015203	IRF1 binding in HUVEC cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0004307	HUVEC
http://purl.obolibrary.org/obo/EGO_0000015696	IRF1 binding in GM15510 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0028068	GM15510
http://purl.obolibrary.org/obo/EGO_0000013946	IRF1 binding in MCF1A-Er-Src cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0037240	MCF1A-Er-Src
http://purl.obolibrary.org/obo/EGO_0000010921	IRF1 binding in HEK293 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0001230	HEK293
http://purl.obolibrary.org/obo/EGO_0000015354	IRF1 binding in GM08714 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0010422	GM08714
http://purl.obolibrary.org/obo/EGO_0000015512	IRF1 binding in A549 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0001601	A549
http://purl.obolibrary.org/obo/EGO_0000014177	IRF1 binding in U2OS cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009454	U2OS
http://purl.obolibrary.org/obo/EGO_0000010961	IRF1 binding in MCF-7 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0007606	MCF-7
http://purl.obolibrary.org/obo/EGO_0000011677	IRF1 binding in NB4 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0007947	NB4
http://purl.obolibrary.org/obo/EGO_0000010695	IRF1 binding in GM10847 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0023758	GM10847
http://purl.obolibrary.org/obo/EGO_0000012373	IRF1 binding in U87 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009464	U87
http://purl.obolibrary.org/obo/EGO_0000010946	IRF1 binding in HL-60 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0003775	HL-60
http://purl.obolibrary.org/obo/EGO_0000013368	IRF1 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013803	IRF1 binding in PFSK-1 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0008425	PFSK-1
http://purl.obolibrary.org/obo/EGO_0000015514	IRF1 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000013131	IRF1 binding in HCT-116 cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0003665	HCT-116
http://purl.obolibrary.org/obo/EGO_0000010480	IRF1 binding in SH-SY5Y cell	http://purl.obolibrary.org/obo/PR_000002043	IRF1	http://purl.obolibrary.org/obo/CLO_0009015	SH-SY5Y
http://purl.obolibrary.org/obo/EGO_0000012903	TCF7L2 binding in Raji cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0008734	Raji
http://purl.obolibrary.org/obo/EGO_0000011074	TCF7L2 binding in H1-hESC cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0037281	H1-hESC
http://purl.obolibrary.org/obo/EGO_0000014109	TCF7L2 binding in GM18951 cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0026303	GM18951
http://purl.obolibrary.org/obo/EGO_0000010270	TCF7L2 binding in SK-N-SH cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0009059	SK-N-SH
http://purl.obolibrary.org/obo/EGO_0000013799	TCF7L2 binding in SK-N-SH_RA cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0037234	SK-N-SH_RA
http://purl.obolibrary.org/obo/EGO_0000015185	TCF7L2 binding in PBDEFetal cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0037278	PBDEFetal
http://purl.obolibrary.org/obo/EGO_0000015910	TCF7L2 binding in PANC-1 cell	http://purl.obolibrary.org/obo/PR_000016186	TCF7L2	http://purl.obolibrary.org/obo/CLO_0008381	PANC-1
